Date,Product_Name,Category,Region,Units_Sold,Revenue,Cost,Profit,Customer_Segment,Discount
2024-05-20,Smartwatch,Electronics,West,2,1287.61,858.41,429.2,Consumer,0.1
2024-05-20,Sofa,Home & Garden,Central,2,857.11,514.26,342.84,Consumer,0.0
2024-05-20,Yoga Mat,Sports,Central,1,47.83,28.7,19.13,Consumer,0.0
2024-05-20,Non-Fiction,Books,West,0,0.0,0.0,0.0,Enterprise,0.0
2024-05-20,Headphones,Electronics,South,5,4524.97,3016.65,1508.32,Business,0.1
2024-05-20,Cushion,Home & Garden,South,2,796.91,531.27,265.64,Business,0.1
2024-05-20,Smartwatch,Electronics,Central,1,634.22,380.53,253.69,Consumer,0.0
2024-05-20,Plant Pot,Home & Garden,West,2,219.32,131.59,87.73,Consumer,0.0
2024-05-20,Jeans,Clothing,Central,1,181.95,109.17,72.78,Enterprise,0.0
2024-05-20,Coffee Table,Home & Garden,East,4,1980.77,1188.46,792.31,Consumer,0.0
2024-05-20,Fiction,Books,East,3,101.82,67.88,33.94,Business,0.1
2024-05-20,Sofa,Home & Garden,Central,2,929.73,557.84,371.89,Enterprise,0.0
2024-05-20,Coffee Table,Home & Garden,West,1,155.45,103.63,51.82,Consumer,0.1
2024-05-20,Running Shoes,Sports,North,1,126.77,76.06,50.71,Business,0.0
2024-05-20,Cushion,Home & Garden,North,3,1267.5,760.5,507.0,Business,0.0
2024-05-20,Tablet,Electronics,East,4,2429.21,1457.53,971.68,Consumer,0.0
2024-05-20,Cookbook,Books,East,2,25.74,22.06,3.68,Enterprise,0.3
2024-05-20,Smartwatch,Electronics,East,5,3930.5,2358.3,1572.2,Consumer,0.0
2024-05-20,Biography,Books,Central,1,39.32,23.59,15.73,Business,0.0
2024-05-20,Biography,Books,East,2,45.46,30.31,15.15,Enterprise,0.1
2024-05-20,Yoga Mat,Sports,North,3,588.54,353.12,235.42,Consumer,0.0
2024-05-20,Plant Pot,Home & Garden,North,3,840.02,630.02,210.01,Enterprise,0.2
2024-05-20,Lamp,Home & Garden,South,4,827.41,620.56,206.85,Business,0.2
2024-05-20,Dumbbells,Sports,Central,3,530.63,353.75,176.88,Enterprise,0.1
2024-05-20,Self-Help,Books,West,7,174.8,104.88,69.92,Consumer,0.0
2024-05-20,Lamp,Home & Garden,South,2,703.27,421.96,281.31,Business,0.0
2024-05-20,Self-Help,Books,Central,2,65.57,49.18,16.39,Enterprise,0.2
2024-05-20,Coffee Table,Home & Garden,North,2,817.76,490.65,327.1,Enterprise,0.0
2024-05-20,Cookbook,Books,North,1,44.74,29.82,14.91,Business,0.1
2024-05-20,Laptop,Electronics,Central,4,1617.63,1078.42,539.21,Consumer,0.1
2024-05-20,Plant Pot,Home & Garden,South,1,56.34,33.81,22.54,Consumer,0.0
2024-05-20,Cushion,Home & Garden,East,3,723.89,434.33,289.56,Business,0.0
2024-05-21,Self-Help,Books,Central,1,32.52,19.51,13.01,Consumer,0.0
2024-05-21,Dumbbells,Sports,North,3,680.83,453.89,226.94,Consumer,0.1
2024-05-21,Sofa,Home & Garden,West,1,419.29,251.57,167.72,Enterprise,0.0
2024-05-21,Smartphone,Electronics,South,1,915.99,610.66,305.33,Enterprise,0.1
2024-05-21,Smartwatch,Electronics,East,1,882.78,529.67,353.11,Consumer,0.0
2024-05-21,Cushion,Home & Garden,East,8,3590.95,2154.57,1436.38,Consumer,0.0
2024-05-21,T-Shirt,Clothing,Central,3,466.66,280.0,186.66,Business,0.0
2024-05-21,Coffee Table,Home & Garden,East,2,959.09,575.45,383.64,Consumer,0.0
2024-05-21,Running Shoes,Sports,Central,1,84.35,56.23,28.12,Consumer,0.1
2024-05-21,Biography,Books,South,1,20.9,12.54,8.36,Business,0.0
2024-05-21,Sofa,Home & Garden,East,3,723.67,434.2,289.47,Consumer,0.0
2024-05-21,Dumbbells,Sports,Central,1,169.72,101.83,67.89,Consumer,0.0
2024-05-21,Dress,Clothing,West,2,278.07,166.84,111.23,Business,0.0
2024-05-21,Cushion,Home & Garden,West,2,146.06,87.63,58.42,Consumer,0.0
2024-05-21,T-Shirt,Clothing,East,5,119.98,71.99,47.99,Consumer,0.0
2024-05-21,T-Shirt,Clothing,North,3,444.08,266.45,177.63,Business,0.0
2024-05-21,Tablet,Electronics,West,2,664.27,398.56,265.71,Consumer,0.0
2024-05-21,Yoga Mat,Sports,North,7,1425.55,855.33,570.22,Business,0.0
2024-05-21,T-Shirt,Clothing,West,2,281.8,169.08,112.72,Business,0.0
2024-05-21,Jacket,Clothing,Central,1,106.48,63.89,42.59,Enterprise,0.0
2024-05-21,Biography,Books,West,3,99.29,59.57,39.71,Consumer,0.0
2024-05-21,Jacket,Clothing,East,1,31.5,18.9,12.6,Enterprise,0.0
2024-05-21,Laptop,Electronics,West,2,2066.29,1239.78,826.52,Business,0.0
2024-05-21,Yoga Mat,Sports,North,1,238.6,143.16,95.44,Consumer,0.0
2024-05-21,Shoes,Clothing,North,6,423.39,254.04,169.36,Business,0.0
2024-05-21,Biography,Books,East,5,58.93,50.51,8.42,Business,0.3
2024-05-21,Plant Pot,Home & Garden,Central,1,201.13,150.84,50.28,Business,0.2
2024-05-21,Running Shoes,Sports,East,5,396.98,238.19,158.79,Consumer,0.0
2024-05-21,Yoga Mat,Sports,East,2,161.86,121.39,40.46,Consumer,0.2
2024-05-21,Shoes,Clothing,West,1,50.49,37.87,12.62,Consumer,0.2
2024-05-21,Non-Fiction,Books,South,0,0.0,0.0,0.0,Enterprise,0.0
2024-05-21,Self-Help,Books,Central,4,103.69,62.21,41.48,Enterprise,0.0
2024-05-21,Lamp,Home & Garden,South,1,380.22,228.13,152.09,Consumer,0.0
2024-05-21,Running Shoes,Sports,West,6,1647.35,988.41,658.94,Enterprise,0.0
2024-05-21,Lamp,Home & Garden,Central,2,252.07,168.05,84.02,Business,0.1
2024-05-21,Lamp,Home & Garden,West,3,1414.72,848.83,565.89,Enterprise,0.0
2024-05-21,Smartphone,Electronics,Central,4,2973.69,2548.87,424.81,Business,0.3
2024-05-21,Jacket,Clothing,South,2,391.85,235.11,156.74,Consumer,0.0
2024-05-21,Jeans,Clothing,East,7,381.38,228.83,152.55,Consumer,0.0
2024-05-21,Smartwatch,Electronics,West,1,323.39,277.19,46.2,Business,0.3
2024-05-21,Basketball,Sports,Central,3,373.1,223.86,149.24,Business,0.0
2024-05-21,Plant Pot,Home & Garden,South,1,102.09,61.25,40.84,Business,0.0
2024-05-22,Jacket,Clothing,North,3,452.83,271.7,181.13,Consumer,0.0
2024-05-22,Non-Fiction,Books,South,1,47.09,28.26,18.84,Consumer,0.0
2024-05-22,Coffee Table,Home & Garden,South,3,321.81,214.54,107.27,Business,0.1
2024-05-22,Lamp,Home & Garden,East,2,898.91,539.35,359.56,Consumer,0.0
2024-05-22,Dumbbells,Sports,East,3,102.32,61.39,40.93,Consumer,0.0
2024-05-22,Dress,Clothing,West,2,315.25,236.44,78.81,Business,0.2
2024-05-22,Fiction,Books,East,3,137.69,82.61,55.08,Enterprise,0.0
2024-05-22,Jacket,Clothing,South,1,50.31,30.19,20.13,Enterprise,0.0
2024-05-22,Biography,Books,North,2,25.67,15.4,10.27,Consumer,0.0
2024-05-22,Non-Fiction,Books,South,3,90.74,68.05,22.68,Consumer,0.2
2024-05-22,Non-Fiction,Books,North,2,95.54,57.32,38.22,Consumer,0.0
2024-05-22,Yoga Mat,Sports,South,5,1054.31,702.87,351.44,Business,0.1
2024-05-22,Jeans,Clothing,North,9,726.04,435.63,290.42,Consumer,0.0
2024-05-22,Smartphone,Electronics,Central,6,3855.18,2313.11,1542.07,Business,0.0
2024-05-22,T-Shirt,Clothing,East,5,184.04,138.03,46.01,Consumer,0.2
2024-05-22,Jeans,Clothing,South,3,564.64,338.78,225.85,Consumer,0.0
2024-05-22,Headphones,Electronics,West,3,2946.21,1767.72,1178.48,Consumer,0.0
2024-05-22,Lamp,Home & Garden,South,1,157.9,105.27,52.63,Consumer,0.1
2024-05-22,Fiction,Books,East,1,25.55,17.03,8.52,Enterprise,0.1
2024-05-22,Jacket,Clothing,North,1,98.21,58.92,39.28,Business,0.0
2024-05-22,Tennis Racket,Sports,Central,2,339.86,203.91,135.94,Enterprise,0.0
2024-05-22,Smartwatch,Electronics,East,2,1445.74,1084.3,361.43,Enterprise,0.2
2024-05-22,Running Shoes,Sports,Central,4,530.52,318.31,212.21,Consumer,0.0
2024-05-22,Yoga Mat,Sports,North,4,477.54,286.53,191.02,Business,0.0
2024-05-22,Dumbbells,Sports,East,2,541.03,324.62,216.41,Enterprise,0.0
2024-05-22,Cushion,Home & Garden,South,10,1108.64,665.19,443.46,Consumer,0.0
2024-05-22,Plant Pot,Home & Garden,North,1,117.3,70.38,46.92,Enterprise,0.0
2024-05-22,Shoes,Clothing,Central,2,313.42,235.06,78.35,Consumer,0.2
2024-05-22,Fiction,Books,East,2,79.88,47.93,31.95,Enterprise,0.0
2024-05-22,Jeans,Clothing,West,2,270.47,162.28,108.19,Consumer,0.0
2024-05-22,Biography,Books,North,2,75.72,50.48,25.24,Business,0.1
2024-05-22,Jacket,Clothing,Central,5,540.07,360.05,180.02,Enterprise,0.1
2024-05-22,Headphones,Electronics,East,1,411.47,246.88,164.59,Consumer,0.0
2024-05-22,Jacket,Clothing,East,2,272.85,181.9,90.95,Business,0.1
2024-05-22,Tablet,Electronics,North,7,2718.45,1631.07,1087.38,Consumer,0.0
2024-05-22,Jeans,Clothing,West,2,312.89,187.73,125.16,Business,0.0
2024-05-22,Self-Help,Books,Central,1,13.49,8.1,5.4,Consumer,0.0
2024-05-22,Jacket,Clothing,South,2,378.13,226.88,151.25,Business,0.0
2024-05-22,Running Shoes,Sports,West,2,260.84,173.89,86.95,Consumer,0.1
2024-05-22,Fiction,Books,North,2,97.95,58.77,39.18,Consumer,0.0
2024-05-22,Non-Fiction,Books,North,1,38.57,23.14,15.43,Business,0.0
2024-05-22,Biography,Books,North,3,33.79,20.27,13.52,Business,0.0
2024-05-22,Smartphone,Electronics,Central,4,1980.65,1485.48,495.16,Enterprise,0.2
2024-05-22,Shoes,Clothing,Central,1,36.69,22.01,14.67,Business,0.0
2024-05-22,Tennis Racket,Sports,East,1,230.55,172.91,57.64,Enterprise,0.2
2024-05-22,T-Shirt,Clothing,Central,3,73.45,44.07,29.38,Business,0.0
2024-05-22,Fiction,Books,West,0,0.0,0.0,0.0,Consumer,0.1
2024-05-23,Headphones,Electronics,East,2,1410.53,940.35,470.18,Consumer,0.1
2024-05-23,Cookbook,Books,East,1,44.82,26.89,17.93,Consumer,0.0
2024-05-23,Tablet,Electronics,North,2,1152.52,691.51,461.01,Enterprise,0.0
2024-05-23,Shoes,Clothing,Central,5,397.22,264.81,132.41,Business,0.1
2024-05-23,Basketball,Sports,West,1,235.05,156.7,78.35,Business,0.1
2024-05-23,Self-Help,Books,West,4,131.09,78.66,52.44,Business,0.0
2024-05-23,Coffee Table,Home & Garden,North,3,538.59,323.16,215.44,Business,0.0
2024-05-23,Tablet,Electronics,Central,3,2025.04,1215.02,810.01,Enterprise,0.0
2024-05-23,Coffee Table,Home & Garden,East,3,194.27,116.56,77.71,Consumer,0.0
2024-05-23,Lamp,Home & Garden,West,3,422.65,253.59,169.06,Consumer,0.0
2024-05-23,Laptop,Electronics,Central,1,821.42,547.62,273.81,Business,0.1
2024-05-23,Jeans,Clothing,East,4,696.05,417.63,278.42,Consumer,0.0
2024-05-23,Jacket,Clothing,North,1,134.0,80.4,53.6,Enterprise,0.0
2024-05-23,Fiction,Books,West,3,50.67,30.4,20.27,Enterprise,0.0
2024-05-23,Plant Pot,Home & Garden,South,8,1422.01,853.21,568.8,Enterprise,0.0
2024-05-23,Non-Fiction,Books,East,4,149.23,89.54,59.69,Business,0.0
2024-05-23,Cookbook,Books,East,2,59.62,35.77,23.85,Business,0.0
2024-05-23,Jeans,Clothing,Central,4,548.25,328.95,219.3,Consumer,0.0
2024-05-23,Smartwatch,Electronics,Central,1,860.37,516.22,344.15,Enterprise,0.0
2024-05-23,Jeans,Clothing,East,2,350.6,210.36,140.24,Enterprise,0.0
2024-05-23,Headphones,Electronics,East,1,751.77,451.06,300.71,Business,0.0
2024-05-23,Fiction,Books,Central,3,117.71,70.62,47.08,Consumer,0.0
2024-05-23,Tablet,Electronics,North,2,826.83,496.1,330.73,Business,0.0
2024-05-23,Lamp,Home & Garden,South,2,439.89,293.26,146.63,Consumer,0.1
2024-05-23,Dumbbells,Sports,South,2,338.09,202.85,135.24,Consumer,0.0
2024-05-23,Shoes,Clothing,Central,8,1523.81,914.28,609.52,Enterprise,0.0
2024-05-23,Tennis Racket,Sports,Central,2,475.14,285.09,190.06,Consumer,0.0
2024-05-23,Non-Fiction,Books,West,0,0.0,0.0,0.0,Business,0.2
2024-05-23,Headphones,Electronics,South,1,554.37,332.62,221.75,Enterprise,0.0
2024-05-23,Sofa,Home & Garden,Central,1,97.46,73.09,24.36,Business,0.2
2024-05-23,Fiction,Books,East,1,30.34,20.23,10.11,Business,0.1
2024-05-23,Jeans,Clothing,Central,1,162.95,108.63,54.32,Consumer,0.1
2024-05-23,Fiction,Books,North,1,36.64,27.48,9.16,Enterprise,0.2
2024-05-23,Dumbbells,Sports,West,2,225.64,150.43,75.21,Enterprise,0.1
2024-05-23,Cookbook,Books,North,2,27.06,16.24,10.82,Business,0.0
2024-05-23,Sofa,Home & Garden,North,3,207.31,155.48,51.83,Business,0.2
2024-05-23,Tablet,Electronics,South,3,2017.7,1345.14,672.57,Business,0.1
2024-05-23,Laptop,Electronics,West,4,1398.42,1048.81,349.6,Consumer,0.2
2024-05-23,Tennis Racket,Sports,East,1,213.02,127.81,85.21,Consumer,0.0
2024-05-23,Self-Help,Books,West,5,215.17,129.1,86.07,Consumer,0.0
2024-05-23,Fiction,Books,Central,3,78.37,47.02,31.35,Enterprise,0.0
2024-05-23,Lamp,Home & Garden,Central,1,168.03,126.02,42.01,Consumer,0.2
2024-05-23,Running Shoes,Sports,East,1,70.48,42.29,28.19,Business,0.0
2024-05-23,Lamp,Home & Garden,Central,1,199.31,132.88,66.44,Consumer,0.1
2024-05-23,Dumbbells,Sports,West,3,462.55,277.53,185.02,Business,0.0
2024-05-23,Running Shoes,Sports,West,4,433.49,288.99,144.5,Consumer,0.1
2024-05-23,Headphones,Electronics,Central,5,1856.34,1113.8,742.54,Business,0.0
2024-05-23,Jacket,Clothing,West,4,410.0,246.0,164.0,Business,0.0
2024-05-23,Tablet,Electronics,Central,2,1321.82,793.09,528.73,Consumer,0.0
2024-05-24,Yoga Mat,Sports,South,2,338.27,202.96,135.31,Enterprise,0.0
2024-05-24,Running Shoes,Sports,South,1,89.26,76.51,12.75,Enterprise,0.3
2024-05-24,Smartphone,Electronics,West,2,914.86,548.92,365.95,Consumer,0.0
2024-05-24,Dress,Clothing,West,3,97.49,58.5,39.0,Enterprise,0.0
2024-05-24,Smartphone,Electronics,Central,2,1621.96,973.18,648.79,Enterprise,0.0
2024-05-24,Headphones,Electronics,Central,3,1216.57,729.94,486.63,Consumer,0.0
2024-05-24,Jacket,Clothing,North,2,214.43,128.66,85.77,Business,0.0
2024-05-24,Dumbbells,Sports,East,4,1127.38,676.43,450.95,Business,0.0
2024-05-24,Basketball,Sports,North,2,222.56,133.54,89.03,Business,0.0
2024-05-24,Dumbbells,Sports,West,2,409.2,306.9,102.3,Consumer,0.2
2024-05-24,Jeans,Clothing,Central,2,105.81,63.49,42.32,Consumer,0.0
2024-05-24,Yoga Mat,Sports,South,1,95.69,63.79,31.9,Enterprise,0.1
2024-05-24,Non-Fiction,Books,East,2,29.75,25.5,4.25,Consumer,0.3
2024-05-24,Smartwatch,Electronics,South,1,1095.16,657.09,438.06,Business,0.0
2024-05-24,Smartwatch,Electronics,North,0,0.0,0.0,0.0,Consumer,0.0
2024-05-24,Cookbook,Books,North,3,86.81,52.09,34.72,Consumer,0.0
2024-05-24,Jacket,Clothing,South,6,1009.49,672.99,336.5,Business,0.1
2024-05-24,Non-Fiction,Books,South,1,45.88,27.53,18.35,Consumer,0.0
2024-05-24,Shoes,Clothing,North,1,151.47,90.88,60.59,Consumer,0.0
2024-05-24,Coffee Table,Home & Garden,Central,5,1838.42,1103.05,735.37,Consumer,0.0
2024-05-24,Tennis Racket,Sports,South,3,698.51,523.89,174.63,Consumer,0.2
2024-05-24,Cookbook,Books,Central,3,137.15,82.29,54.86,Business,0.0
2024-05-24,Self-Help,Books,North,3,52.79,31.68,21.12,Enterprise,0.0
2024-05-24,Tennis Racket,Sports,North,3,560.4,336.24,224.16,Enterprise,0.0
2024-05-24,Smartphone,Electronics,North,2,1834.64,1100.79,733.86,Business,0.0
2024-05-24,Non-Fiction,Books,East,3,41.55,24.93,16.62,Business,0.0
2024-05-24,Running Shoes,Sports,Central,2,531.51,354.34,177.17,Business,0.1
2024-05-24,Self-Help,Books,East,1,38.31,22.98,15.32,Consumer,0.0
2024-05-24,Cushion,Home & Garden,West,1,202.9,121.74,81.16,Business,0.0
2024-05-24,Fiction,Books,Central,2,74.26,44.56,29.71,Consumer,0.0
2024-05-24,Tablet,Electronics,East,2,2009.5,1205.7,803.8,Enterprise,0.0
2024-05-24,Tablet,Electronics,North,2,2333.56,1400.14,933.42,Business,0.0
2024-05-24,Self-Help,Books,West,2,32.68,19.61,13.07,Enterprise,0.0
2024-05-24,Dumbbells,Sports,South,3,550.93,367.28,183.64,Consumer,0.1
2024-05-24,Dress,Clothing,North,9,1140.32,977.42,162.9,Enterprise,0.3
2024-05-24,Tablet,Electronics,Central,3,1170.62,1003.39,167.23,Consumer,0.3
2024-05-24,Smartwatch,Electronics,East,2,1330.6,798.36,532.24,Business,0.0
2024-05-24,Dress,Clothing,Central,3,584.9,350.94,233.96,Consumer,0.0
2024-05-25,Shoes,Clothing,West,2,362.1,217.26,144.84,Enterprise,0.0
2024-05-25,Self-Help,Books,North,7,185.31,111.19,74.12,Consumer,0.0
2024-05-25,Headphones,Electronics,North,4,2846.35,1707.81,1138.54,Consumer,0.0
2024-05-25,Plant Pot,Home & Garden,East,2,726.16,484.1,242.05,Consumer,0.1
2024-05-25,Tennis Racket,Sports,North,3,827.73,496.64,331.09,Enterprise,0.0
2024-05-25,T-Shirt,Clothing,South,1,187.59,112.55,75.04,Consumer,0.0
2024-05-25,Biography,Books,East,0,0.0,0.0,0.0,Enterprise,0.0
2024-05-25,Tablet,Electronics,Central,1,640.06,384.03,256.02,Consumer,0.0
2024-05-25,Coffee Table,Home & Garden,South,2,232.45,154.97,77.48,Consumer,0.1
2024-05-25,Dumbbells,Sports,Central,2,289.36,173.61,115.74,Consumer,0.0
2024-05-25,Biography,Books,West,3,36.44,21.87,14.58,Consumer,0.0
2024-05-25,Tennis Racket,Sports,North,1,137.05,82.23,54.82,Business,0.0
2024-05-25,Smartwatch,Electronics,South,3,1259.23,944.42,314.81,Consumer,0.2
2024-05-25,Non-Fiction,Books,Central,2,22.57,15.05,7.52,Enterprise,0.1
2024-05-25,Cookbook,Books,West,1,19.63,11.78,7.85,Business,0.0
2024-05-25,Jacket,Clothing,South,2,241.61,161.08,80.54,Business,0.1
2024-05-25,Jacket,Clothing,North,1,69.36,41.61,27.74,Consumer,0.0
2024-05-25,Laptop,Electronics,West,4,2382.73,1429.64,953.09,Business,0.0
2024-05-25,Sofa,Home & Garden,Central,7,1585.2,951.12,634.08,Consumer,0.0
2024-05-25,Plant Pot,Home & Garden,North,1,108.43,65.06,43.37,Enterprise,0.0
2024-05-25,Smartphone,Electronics,South,2,2357.62,1414.57,943.05,Enterprise,0.0
2024-05-25,Cookbook,Books,North,1,28.19,16.91,11.28,Enterprise,0.0
2024-05-25,Jacket,Clothing,Central,1,148.25,88.95,59.3,Consumer,0.0
2024-05-25,Dumbbells,Sports,Central,3,734.4,440.64,293.76,Enterprise,0.0
2024-05-25,Sofa,Home & Garden,North,2,461.06,276.64,184.43,Business,0.0
2024-05-25,Non-Fiction,Books,East,2,78.61,47.17,31.44,Consumer,0.0
2024-05-25,Yoga Mat,Sports,Central,3,588.19,392.13,196.06,Enterprise,0.1
2024-05-25,Coffee Table,Home & Garden,West,4,1600.99,960.59,640.4,Enterprise,0.0
2024-05-25,Non-Fiction,Books,West,1,43.59,26.15,17.43,Business,0.0
2024-05-25,Cushion,Home & Garden,East,4,827.03,708.88,118.15,Business,0.3
2024-05-25,Jeans,Clothing,East,1,64.36,55.16,9.19,Business,0.3
2024-05-25,Smartwatch,Electronics,Central,4,2392.5,1435.5,957.0,Enterprise,0.0
2024-05-25,Jeans,Clothing,Central,2,145.37,87.22,58.15,Consumer,0.0
2024-05-25,Sofa,Home & Garden,South,3,1038.25,622.95,415.3,Enterprise,0.0
2024-05-25,Basketball,Sports,West,3,187.6,112.56,75.04,Business,0.0
2024-05-25,Smartphone,Electronics,South,3,1893.44,1136.07,757.38,Enterprise,0.0
2024-05-25,Non-Fiction,Books,Central,1,22.55,16.91,5.64,Business,0.2
2024-05-25,Headphones,Electronics,West,3,2484.61,1490.77,993.84,Business,0.0
2024-05-26,Biography,Books,North,5,81.84,49.1,32.74,Enterprise,0.0
2024-05-26,Laptop,Electronics,Central,3,1836.99,1574.56,262.43,Business,0.3
2024-05-26,Cushion,Home & Garden,West,1,203.85,122.31,81.54,Enterprise,0.0
2024-05-26,Plant Pot,Home & Garden,Central,3,573.53,344.12,229.41,Business,0.0
2024-05-26,Coffee Table,Home & Garden,Central,3,609.15,365.49,243.66,Enterprise,0.0
2024-05-26,Laptop,Electronics,South,2,2007.64,1338.43,669.21,Consumer,0.1
2024-05-26,Shoes,Clothing,West,1,78.17,67.01,11.17,Consumer,0.3
2024-05-26,Cookbook,Books,West,3,60.53,40.35,20.18,Consumer,0.1
2024-05-26,T-Shirt,Clothing,West,2,239.2,143.52,95.68,Consumer,0.0
2024-05-26,Laptop,Electronics,North,3,1438.14,1232.69,205.45,Consumer,0.3
2024-05-26,T-Shirt,Clothing,West,10,346.7,260.02,86.67,Consumer,0.2
2024-05-26,Plant Pot,Home & Garden,West,2,652.06,434.71,217.35,Enterprise,0.1
2024-05-26,Coffee Table,Home & Garden,East,3,872.91,654.68,218.23,Enterprise,0.2
2024-05-26,Smartwatch,Electronics,Central,3,1834.99,1100.99,734.0,Business,0.0
2024-05-26,Dumbbells,Sports,North,3,280.01,168.0,112.0,Consumer,0.0
2024-05-26,Shoes,Clothing,West,2,184.29,157.96,26.33,Consumer,0.3
2024-05-26,T-Shirt,Clothing,East,2,266.98,160.19,106.79,Business,0.0
2024-05-26,Basketball,Sports,South,1,234.29,140.58,93.72,Consumer,0.0
2024-05-26,Non-Fiction,Books,East,4,172.56,103.54,69.02,Business,0.0
2024-05-26,Biography,Books,North,2,24.22,14.53,9.69,Business,0.0
2024-05-26,Cookbook,Books,West,4,197.09,118.25,78.84,Enterprise,0.0
2024-05-26,Sofa,Home & Garden,West,2,839.23,503.54,335.69,Business,0.0
2024-05-26,Fiction,Books,North,3,116.39,69.84,46.56,Enterprise,0.0
2024-05-26,Basketball,Sports,North,2,377.52,226.51,151.01,Enterprise,0.0
2024-05-26,Non-Fiction,Books,West,3,33.24,28.49,4.75,Consumer,0.3
2024-05-26,Biography,Books,South,2,44.76,26.86,17.91,Consumer,0.0
2024-05-26,Self-Help,Books,East,2,75.03,45.02,30.01,Business,0.0
2024-05-26,Running Shoes,Sports,North,8,1137.5,682.5,455.0,Enterprise,0.0
2024-05-26,Biography,Books,North,3,121.43,72.86,48.57,Business,0.0
2024-05-26,Running Shoes,Sports,South,1,250.07,150.04,100.03,Enterprise,0.0
2024-05-26,Smartwatch,Electronics,West,2,621.82,373.09,248.73,Business,0.0
2024-05-26,Cushion,Home & Garden,South,1,72.02,43.21,28.81,Enterprise,0.0
2024-05-26,Jeans,Clothing,West,1,99.46,85.25,14.21,Business,0.3
2024-05-26,Plant Pot,Home & Garden,East,1,84.21,50.53,33.69,Consumer,0.0
2024-05-26,Shoes,Clothing,East,2,253.4,152.04,101.36,Business,0.0
2024-05-26,Coffee Table,Home & Garden,North,3,1331.48,798.89,532.59,Enterprise,0.0
2024-05-26,Fiction,Books,South,1,32.13,19.28,12.85,Business,0.0
2024-05-26,Cushion,Home & Garden,East,1,463.91,278.35,185.56,Consumer,0.0
2024-05-26,Non-Fiction,Books,East,2,78.67,59.01,19.67,Consumer,0.2
2024-05-27,T-Shirt,Clothing,Central,2,372.68,223.61,149.07,Consumer,0.0
2024-05-27,Fiction,Books,West,3,139.13,83.48,55.65,Consumer,0.0
2024-05-27,Running Shoes,Sports,North,3,878.39,527.03,351.36,Consumer,0.0
2024-05-27,Lamp,Home & Garden,West,1,61.75,37.05,24.7,Enterprise,0.0
2024-05-27,Headphones,Electronics,West,2,2148.31,1432.21,716.1,Consumer,0.1
2024-05-27,Smartwatch,Electronics,East,3,2265.94,1359.56,906.38,Consumer,0.0
2024-05-27,Plant Pot,Home & Garden,South,3,596.0,357.6,238.4,Consumer,0.0
2024-05-27,Jacket,Clothing,South,0,0.0,0.0,0.0,Consumer,0.0
2024-05-27,Fiction,Books,West,1,26.91,16.15,10.76,Consumer,0.0
2024-05-27,Cookbook,Books,North,1,36.91,24.6,12.3,Business,0.1
2024-05-27,Tablet,Electronics,East,1,1043.3,625.98,417.32,Enterprise,0.0
2024-05-27,Non-Fiction,Books,Central,2,21.54,12.93,8.62,Consumer,0.0
2024-05-27,Lamp,Home & Garden,East,2,224.3,149.54,74.77,Enterprise,0.1
2024-05-27,Cookbook,Books,North,2,63.35,38.01,25.34,Enterprise,0.0
2024-05-27,Non-Fiction,Books,East,3,98.07,58.84,39.23,Business,0.0
